epoch,episodes,wins,draws,losses,win_rate,avg_reward,avg_steps,learner_rating,num_players
417,50,26,0,24,0.520000,-0.020000,131.680000,2628.101174,50
418,50,24,0,26,0.480000,-0.180000,145.040000,2651.636443,50
419,50,22,0,28,0.440000,-0.280000,159.580000,2645.283476,50
420,50,27,0,23,0.540000,-0.020000,152.660000,2710.529113,50
421,50,25,0,25,0.500000,-0.040000,164.740000,2681.525877,50
422,50,25,1,24,0.500000,0.000000,167.100000,2711.416156,50
423,50,28,0,22,0.560000,0.120000,171.420000,2752.670034,50
424,50,17,0,33,0.340000,-0.620000,101.460000,2589.093010,50
425,50,22,0,28,0.440000,-0.200000,123.400000,2621.640305,50
426,50,24,0,26,0.480000,-0.140000,155.020000,2686.146292,50
427,50,24,0,26,0.480000,-0.120000,177.840000,2668.184072,50
428,50,23,0,27,0.460000,-0.120000,131.640000,2671.906625,50
429,50,23,0,27,0.460000,-0.220000,135.320000,2743.224900,50
430,50,24,0,26,0.480000,-0.140000,171.940000,2723.583941,50
431,50,32,0,18,0.640000,0.200000,176.980000,2873.705705,50
432,50,27,1,22,0.540000,0.020000,209.260000,2830.415612,50
433,50,17,0,33,0.340000,-0.540000,102.640000,2627.649291,50
434,50,6,0,44,0.120000,-1.440000,55.480000,2290.747724,50
435,50,10,0,40,0.200000,-1.220000,60.040000,2307.377180,50
436,50,11,0,39,0.220000,-0.960000,73.580000,2267.753656,50
437,50,13,0,37,0.260000,-0.640000,80.120000,2282.950851,50
438,50,12,0,38,0.240000,-0.900000,67.940000,2316.484687,50
439,50,17,0,33,0.340000,-0.560000,97.620000,2433.052334,50
440,50,16,0,34,0.320000,-0.580000,91.620000,2420.945625,50
441,50,16,1,33,0.320000,-0.620000,96.240000,2474.645544,50
442,50,19,1,30,0.380000,-0.420000,86.700000,2566.157820,50
443,50,20,0,30,0.400000,-0.460000,96.840000,2656.164699,50
444,50,21,1,28,0.420000,-0.300000,115.620000,2673.026862,50
445,50,24,0,26,0.480000,-0.160000,146.420000,2719.962575,50
446,50,22,0,28,0.440000,-0.120000,198.140000,2695.963812,50
447,50,25,0,25,0.500000,0.000000,183.120000,2772.561782,50
448,50,13,0,37,0.260000,-0.800000,105.740000,2479.996617,50
449,50,22,0,28,0.440000,-0.200000,151.900000,2581.051711,50
450,50,22,0,28,0.440000,-0.180000,126.720000,2579.610618,50
451,50,24,0,26,0.480000,-0.180000,134.320000,2635.171171,50
452,50,22,0,28,0.440000,-0.320000,136.300000,2626.646613,50
453,50,23,0,27,0.460000,-0.140000,144.620000,2758.977288,50
454,50,21,0,29,0.420000,-0.200000,176.120000,2695.269985,50
455,50,23,0,27,0.460000,-0.260000,132.020000,2687.419137,50
456,50,20,0,30,0.400000,-0.400000,124.460000,2624.481126,50
457,50,23,0,27,0.460000,-0.140000,153.140000,2668.277776,50
458,50,19,0,31,0.380000,-0.500000,129.540000,2623.792917,50
459,50,25,1,24,0.500000,-0.100000,127.200000,2750.790994,50
460,50,26,1,23,0.520000,0.060000,176.340000,2805.818202,50
461,50,26,0,24,0.520000,-0.020000,182.100000,2835.726500,50
462,50,17,0,33,0.340000,-0.360000,165.720000,2673.625725,50
463,50,24,0,26,0.480000,-0.100000,186.300000,2727.292378,50
464,50,31,0,19,0.620000,0.120000,197.500000,2922.150437,50
465,50,24,0,26,0.480000,-0.020000,185.300000,2776.683693,50
466,50,31,1,18,0.620000,0.240000,287.540000,2909.641179,50
467,50,24,0,26,0.480000,-0.040000,184.060000,2800.071696,50
468,50,17,0,33,0.340000,-0.420000,135.840000,2577.061900,50
469,50,23,0,27,0.460000,-0.120000,141.780000,2695.089767,50
470,50,31,1,18,0.620000,0.100000,148.960000,2818.029215,50
471,50,20,0,30,0.400000,-0.320000,122.300000,2710.875045,50
472,50,22,0,28,0.440000,-0.320000,159.120000,2684.338653,50
473,50,27,0,23,0.540000,0.020000,174.620000,2732.951162,50
474,50,23,0,27,0.460000,-0.180000,158.560000,2667.668815,50
475,50,26,0,24,0.520000,-0.120000,184.960000,2727.100514,50
476,50,28,0,22,0.560000,0.000000,196.180000,2806.096107,50
477,50,29,0,21,0.580000,0.060000,225.000000,2835.207942,50
478,50,33,0,17,0.660000,0.200000,217.360000,2919.114107,50
479,50,38,0,12,0.760000,0.520000,315.260000,3030.761088,50
480,50,27,1,22,0.540000,0.080000,265.080000,2883.269820,50
481,50,35,1,14,0.700000,0.440000,349.040000,2961.695742,50
482,50,31,0,19,0.620000,0.200000,340.200000,2959.856514,50
483,50,38,0,12,0.760000,0.480000,311.320000,3033.901722,50
484,50,11,0,39,0.220000,-0.740000,107.780000,2600.115177,50
485,50,16,0,34,0.320000,-0.600000,100.420000,2597.810187,50
486,50,21,0,29,0.420000,-0.240000,124.140000,2603.735989,50
487,50,28,0,22,0.560000,0.100000,157.300000,2754.206776,50
488,50,21,0,29,0.420000,-0.320000,157.880000,2696.517645,50
489,50,29,0,21,0.580000,0.140000,203.660000,2777.091250,50
490,50,30,0,20,0.600000,0.180000,243.520000,2886.366557,50
491,50,31,0,19,0.620000,0.280000,293.500000,2857.961242,50
492,50,10,0,40,0.200000,-0.900000,85.780000,2491.332223,50
493,50,19,0,31,0.380000,-0.400000,106.820000,2540.790080,50
494,50,16,0,34,0.320000,-0.480000,116.040000,2525.830350,50
495,50,19,0,31,0.380000,-0.340000,104.840000,2566.215438,50
496,50,27,0,23,0.540000,-0.020000,135.240000,2727.119878,50
497,50,16,0,34,0.320000,-0.480000,121.760000,2579.917411,50
498,50,22,1,27,0.440000,-0.180000,118.520000,2665.509418,50
499,50,14,0,36,0.280000,-0.680000,109.660000,2558.704519,50
500,50,22,0,28,0.440000,-0.120000,122.140000,2681.543506,50
501,50,25,0,25,0.500000,-0.060000,115.620000,2768.722873,50
502,50,23,0,27,0.460000,-0.180000,139.120000,2733.164802,50
503,50,25,0,25,0.500000,-0.040000,170.760000,2787.900153,50
504,50,18,0,32,0.360000,-0.440000,150.700000,2623.741291,50
505,50,26,0,24,0.520000,0.040000,162.000000,2680.437349,50
506,50,24,0,26,0.480000,0.020000,167.520000,2737.177561,50
507,50,20,0,30,0.400000,-0.240000,193.560000,2609.842329,50
508,50,30,0,20,0.600000,0.240000,195.120000,2734.317490,50
509,50,30,0,20,0.600000,0.160000,285.540000,2865.538867,50
510,50,24,0,26,0.480000,-0.060000,195.700000,2774.728189,50
511,50,32,0,18,0.640000,0.280000,338.800000,2878.677349,50
512,50,21,0,29,0.420000,-0.200000,287.280000,2775.073087,50
513,50,34,0,16,0.680000,0.340000,225.280000,2897.750082,50
514,50,31,0,19,0.620000,0.260000,256.440000,2875.293382,50
515,50,37,0,13,0.740000,0.460000,382.320000,2918.564710,50
516,50,18,0,32,0.360000,-0.560000,89.280000,2654.448353,50
517,50,16,0,34,0.320000,-0.560000,101.580000,2546.417930,50
518,50,8,0,42,0.160000,-1.060000,69.560000,2403.651196,50
519,50,17,0,33,0.340000,-0.520000,75.300000,2477.241227,50
520,50,22,1,27,0.440000,-0.280000,98.720000,2634.051571,50
521,50,19,0,31,0.380000,-0.320000,139.680000,2612.792478,50
522,50,26,0,24,0.520000,-0.020000,125.800000,2724.036311,50
523,50,30,0,20,0.600000,0.140000,177.360000,2797.336968,50
524,50,8,0,42,0.160000,-1.020000,77.420000,2465.289629,50
525,50,14,0,36,0.280000,-0.620000,93.780000,2459.491325,50
526,50,21,1,28,0.420000,-0.180000,107.140000,2617.841978,50
527,50,20,0,30,0.400000,-0.200000,115.980000,2640.730908,50
528,50,20,0,30,0.400000,-0.320000,148.280000,2630.752881,50
529,50,23,1,26,0.460000,-0.140000,151.360000,2719.285538,50
530,50,25,1,24,0.500000,-0.040000,165.360000,2728.325392,50
531,50,23,0,27,0.460000,-0.280000,145.160000,2720.248499,50
532,50,28,1,21,0.560000,0.020000,146.740000,2808.874484,50
533,50,27,1,22,0.540000,-0.020000,187.400000,2776.798476,50
534,50,29,0,21,0.580000,0.140000,202.900000,2825.353477,50
535,50,30,0,20,0.600000,0.200000,199.320000,2884.372028,50
536,50,31,0,19,0.620000,0.180000,231.880000,2885.621730,50
537,50,31,0,19,0.620000,0.240000,316.400000,2880.460813,50
538,50,32,0,18,0.640000,0.200000,361.700000,2942.797677,50
539,50,35,0,15,0.700000,0.420000,296.960000,2944.316262,50
540,50,32,0,18,0.640000,0.260000,414.120000,2924.246075,50
541,50,31,0,19,0.620000,0.220000,265.360000,2912.822925,50
542,50,15,0,35,0.300000,-0.560000,160.440000,2584.924773,50
543,50,29,0,21,0.580000,0.080000,148.440000,2715.964450,50
544,50,27,0,23,0.540000,0.020000,214.540000,2748.582177,50
545,50,26,0,24,0.520000,-0.060000,244.580000,2685.837453,50
546,50,34,0,16,0.680000,0.300000,262.740000,2901.350926,50
547,50,30,0,20,0.600000,0.120000,296.940000,2867.993241,50
548,50,29,0,21,0.580000,0.180000,263.780000,2844.389101,50
549,50,27,1,22,0.540000,0.080000,297.080000,2840.185262,50
550,50,29,0,21,0.580000,0.180000,288.600000,2835.530625,50
551,50,32,0,18,0.640000,0.320000,287.900000,2869.188501,50
552,50,21,0,29,0.420000,-0.220000,176.620000,2689.277403,50
553,50,26,0,24,0.520000,0.020000,153.480000,2743.547096,50
554,50,25,0,25,0.500000,-0.040000,156.300000,2737.143811,50
555,50,29,0,21,0.580000,0.160000,214.020000,2798.525157,50
556,50,14,1,35,0.280000,-0.560000,101.080000,2587.804206,50
557,50,19,0,31,0.380000,-0.440000,95.120000,2569.668742,50
558,50,20,0,30,0.400000,-0.360000,92.980000,2609.990654,50
559,50,25,0,25,0.500000,-0.060000,160.380000,2695.390489,50
560,50,16,0,34,0.320000,-0.620000,91.280000,2552.576148,50
561,50,21,0,29,0.420000,-0.260000,102.540000,2545.501494,50
562,50,25,0,25,0.500000,-0.140000,96.140000,2640.603164,50
563,50,27,0,23,0.540000,0.040000,130.560000,2647.313460,50
564,50,20,2,28,0.400000,-0.240000,147.820000,2623.284438,50
565,50,28,0,22,0.560000,0.020000,167.260000,2746.613690,50
566,50,28,0,22,0.560000,0.060000,214.640000,2775.756527,50
567,50,30,0,20,0.600000,0.180000,224.240000,2834.651685,50
568,50,30,1,19,0.600000,0.220000,182.560000,2894.338969,50
569,50,28,0,22,0.560000,0.100000,255.380000,2849.218399,50
570,50,33,1,16,0.660000,0.320000,357.620000,2997.182977,50
571,50,9,0,41,0.180000,-1.060000,56.440000,2455.636264,50
572,50,12,0,38,0.240000,-0.780000,54.560000,2449.146171,50
573,50,13,1,36,0.260000,-0.780000,68.020000,2462.665012,50
574,50,19,0,31,0.380000,-0.380000,81.860000,2559.088932,50
575,50,25,1,24,0.500000,-0.120000,106.420000,2662.887311,50
576,50,23,1,26,0.460000,-0.140000,108.840000,2692.497602,50
577,50,29,1,20,0.580000,0.200000,162.600000,2829.741092,50
578,50,30,0,20,0.600000,0.260000,205.040000,2807.090560,50
579,50,8,1,41,0.160000,-0.880000,70.800000,2488.582380,50
580,50,17,0,33,0.340000,-0.400000,81.360000,2483.726295,50
581,50,18,0,32,0.360000,-0.380000,93.200000,2493.941412,50
582,50,28,0,22,0.560000,0.160000,162.480000,2700.524423,50
583,50,30,0,20,0.600000,0.280000,144.640000,2832.000469,50
584,50,28,0,22,0.560000,0.160000,188.140000,2799.183480,50
585,50,34,0,16,0.680000,0.340000,245.320000,2920.620595,50
586,50,35,0,15,0.700000,0.400000,252.180000,2963.075413,50
587,50,34,0,16,0.680000,0.360000,293.340000,2926.738220,50
588,50,36,0,14,0.720000,0.480000,308.040000,2973.939619,50
589,50,8,0,42,0.160000,-0.820000,62.720000,2499.965236,50
590,50,12,0,38,0.240000,-0.560000,66.640000,2419.146670,50
591,50,15,1,34,0.300000,-0.360000,69.160000,2456.845005,50
592,50,19,0,31,0.380000,-0.140000,89.140000,2543.511593,50
593,50,21,0,29,0.420000,-0.140000,83.660000,2576.104056,50
594,50,21,0,29,0.420000,-0.180000,106.720000,2578.805857,50
595,50,19,0,31,0.380000,-0.180000,111.320000,2599.844248,50
596,50,29,0,21,0.580000,0.240000,163.540000,2721.852825,50
597,50,23,0,27,0.460000,-0.060000,176.540000,2714.939842,50
598,50,26,0,24,0.520000,-0.020000,264.180000,2763.201369,50
599,50,31,0,19,0.620000,0.320000,207.340000,2822.154986,50
600,50,22,0,28,0.440000,-0.120000,206.540000,2683.527861,50
601,50,32,1,17,0.640000,0.400000,169.520000,2806.896785,50
602,50,34,0,16,0.680000,0.420000,186.960000,2863.252198,50
603,50,30,0,20,0.600000,0.300000,186.380000,2855.143772,50
604,50,30,1,19,0.600000,0.220000,231.580000,2821.008128,50
605,50,29,0,21,0.580000,0.280000,194.160000,2799.112488,50
606,50,30,0,20,0.600000,0.240000,191.400000,2785.948509,50
607,50,30,0,20,0.600000,0.240000,278.720000,2848.962262,50
608,50,33,0,17,0.660000,0.420000,191.420000,2875.150182,50
609,50,30,0,20,0.600000,0.260000,191.600000,2826.877171,50
610,50,25,0,25,0.500000,0.040000,331.740000,2717.683090,50
611,50,37,0,13,0.740000,0.500000,260.100000,2897.756415,50
612,50,39,0,11,0.780000,0.580000,299.620000,2971.424133,50
613,50,35,0,15,0.700000,0.460000,413.840000,2958.172256,50
614,50,39,0,11,0.780000,0.600000,362.640000,3031.189766,50
615,50,12,2,36,0.240000,-0.540000,67.040000,2567.743338,50
616,50,12,0,38,0.240000,-0.540000,75.420000,2396.111671,50
617,50,13,0,37,0.260000,-0.620000,75.180000,2392.507965,50
618,50,15,1,34,0.300000,-0.380000,77.640000,2450.015452,50
619,50,16,0,34,0.320000,-0.460000,78.880000,2479.394638,50
620,50,19,0,31,0.380000,-0.300000,66.680000,2473.814269,50
621,50,19,0,31,0.380000,-0.260000,86.660000,2522.531423,50
622,50,22,0,28,0.440000,-0.080000,111.300000,2548.353807,50
623,50,24,1,25,0.480000,-0.060000,109.340000,2692.447435,50
624,50,20,0,30,0.400000,-0.240000,145.880000,2624.031394,50
625,50,23,0,27,0.460000,-0.040000,131.280000,2612.261494,50
626,50,25,0,25,0.500000,0.040000,141.620000,2610.769298,50
627,50,25,1,24,0.500000,0.020000,149.000000,2697.890074,50
628,50,31,1,18,0.620000,0.340000,189.320000,2789.356146,50
629,50,31,0,19,0.620000,0.200000,224.240000,2834.027990,50
630,50,28,0,22,0.560000,0.160000,255.320000,2795.512211,50
631,50,30,0,20,0.600000,0.240000,280.680000,2837.931273,50
632,50,26,1,23,0.520000,0.060000,259.600000,2784.761150,50
633,50,34,0,16,0.680000,0.360000,385.640000,2906.832985,50
634,50,35,1,14,0.700000,0.380000,286.040000,2948.318465,50
635,50,29,1,20,0.580000,0.160000,360.200000,2875.500391,50
636,50,14,0,36,0.280000,-0.520000,75.120000,2521.493248,50
637,50,19,0,31,0.380000,-0.380000,84.580000,2468.121276,50
638,50,20,0,30,0.400000,-0.240000,86.460000,2530.260372,50
639,50,21,0,29,0.420000,-0.200000,111.520000,2610.809047,50
640,50,27,0,23,0.540000,0.100000,138.560000,2743.547114,50
641,50,23,0,27,0.460000,-0.100000,161.880000,2726.082662,50
642,50,24,0,26,0.480000,-0.040000,241.600000,2767.448274,50
643,50,30,0,20,0.600000,0.140000,174.800000,2828.590005,50
644,50,17,0,33,0.340000,-0.340000,117.040000,2587.167627,50
645,50,22,0,28,0.440000,-0.160000,165.520000,2655.182026,50
646,50,21,1,28,0.420000,-0.160000,215.640000,2739.730519,50
647,50,26,0,24,0.520000,-0.040000,120.700000,2706.762385,50
648,50,26,0,24,0.520000,0.040000,142.060000,2739.779755,50
649,50,26,0,24,0.520000,-0.040000,208.840000,2760.084599,50
650,50,27,0,23,0.540000,0.100000,193.620000,2741.927526,50
651,50,24,0,26,0.480000,-0.040000,216.820000,2745.366608,50
652,50,32,0,18,0.640000,0.280000,254.940000,2835.485589,50
653,50,35,1,14,0.700000,0.420000,248.080000,2977.208653,50
654,50,32,0,18,0.640000,0.260000,198.080000,2892.158339,50
655,50,33,0,17,0.660000,0.380000,251.220000,2921.827719,50
656,50,20,0,30,0.400000,-0.260000,138.340000,2651.640560,50
657,50,21,0,29,0.420000,-0.140000,129.300000,2595.936150,50
658,50,30,0,20,0.600000,0.160000,150.360000,2738.504033,50
659,50,33,0,17,0.660000,0.340000,214.100000,2799.866862,50
660,50,31,0,19,0.620000,0.240000,280.960000,2872.236800,50
661,50,26,1,23,0.520000,-0.020000,236.060000,2804.653205,50
662,50,36,0,14,0.720000,0.480000,282.380000,2982.626148,50
663,50,23,0,27,0.460000,-0.060000,212.960000,2738.484635,50
664,50,26,1,23,0.520000,0.000000,242.580000,2743.123662,50
665,50,25,0,25,0.500000,-0.040000,200.640000,2696.031223,50
666,50,34,0,16,0.680000,0.340000,296.600000,2869.434402,50
667,50,35,0,15,0.700000,0.460000,264.260000,2931.612038,50
668,50,32,0,18,0.640000,0.280000,347.420000,2956.537716,50
669,50,28,0,22,0.560000,0.120000,313.880000,2844.050523,50
670,50,29,0,21,0.580000,0.140000,242.520000,2814.128025,50
671,50,30,0,20,0.600000,0.200000,259.720000,2787.383920,50
672,50,34,0,16,0.680000,0.400000,324.180000,2854.013387,50
673,50,36,0,14,0.720000,0.440000,469.780000,2953.785331,50
674,50,14,0,36,0.280000,-0.460000,83.800000,2611.015995,50
675,50,21,0,29,0.420000,-0.140000,103.500000,2648.436673,50
676,50,21,0,29,0.420000,-0.160000,93.040000,2598.555735,50
677,50,18,0,32,0.360000,-0.260000,101.200000,2507.514493,50
678,50,28,0,22,0.560000,0.160000,118.280000,2714.422602,50
679,50,27,0,23,0.540000,0.080000,163.600000,2715.602866,50
680,50,25,0,25,0.500000,0.020000,217.180000,2758.856217,50
681,50,29,0,21,0.580000,0.160000,237.880000,2836.524432,50
682,50,29,0,21,0.580000,0.180000,307.180000,2823.373643,50
683,50,28,0,22,0.560000,0.100000,331.160000,2837.038113,50
684,50,33,0,17,0.660000,0.320000,275.280000,2897.801836,50
685,50,24,0,26,0.480000,-0.040000,309.860000,2802.536957,50
686,50,32,0,18,0.640000,0.280000,244.720000,2842.024479,50
687,50,12,1,37,0.240000,-0.520000,91.740000,2499.584981,50
688,50,17,0,33,0.340000,-0.400000,103.180000,2518.488280,50
689,50,22,0,28,0.440000,-0.180000,101.400000,2603.955491,50
690,50,27,0,23,0.540000,0.120000,137.400000,2702.986714,50
691,50,25,0,25,0.500000,0.020000,155.620000,2735.589267,50
692,50,27,0,23,0.540000,0.140000,167.180000,2797.073511,50
693,50,26,0,24,0.520000,0.060000,225.440000,2778.405892,50
694,50,31,0,19,0.620000,0.240000,356.600000,2887.972479,50
695,50,32,0,18,0.640000,0.300000,255.440000,2888.829183,50
696,50,37,0,13,0.740000,0.500000,395.980000,3013.750325,50
697,50,11,0,39,0.220000,-0.680000,55.060000,2588.348803,50
698,50,14,0,36,0.280000,-0.540000,68.400000,2448.982030,50
699,50,16,1,33,0.320000,-0.380000,69.660000,2503.924910,50
700,50,21,1,28,0.420000,-0.200000,68.200000,2525.261180,50
701,50,17,0,33,0.340000,-0.320000,97.780000,2532.557731,50
702,50,16,0,34,0.320000,-0.380000,101.620000,2495.674302,50
703,50,21,0,29,0.420000,-0.240000,97.060000,2549.733594,50
704,50,20,1,29,0.400000,-0.160000,118.180000,2578.418020,50
705,50,26,0,24,0.520000,0.060000,132.260000,2707.919969,50
706,50,25,0,25,0.500000,-0.040000,162.620000,2719.414521,50
707,50,23,1,26,0.460000,-0.080000,182.980000,2736.363912,50
708,50,30,1,19,0.600000,0.260000,217.040000,2839.712655,50
709,50,32,0,18,0.640000,0.280000,268.600000,2911.191949,50
710,50,38,0,12,0.760000,0.540000,399.920000,2972.807587,50
711,50,9,0,41,0.180000,-0.740000,61.920000,2507.580364,50
712,50,11,0,39,0.220000,-0.700000,58.140000,2408.050529,50
713,50,11,0,39,0.220000,-0.520000,65.780000,2353.783711,50
714,50,21,0,29,0.420000,-0.200000,77.640000,2534.068881,50
715,50,19,0,31,0.380000,-0.240000,104.640000,2559.771631,50
716,50,22,0,28,0.440000,-0.100000,127.000000,2589.316784,50
717,50,22,2,26,0.440000,-0.060000,134.300000,2625.495132,50
718,50,25,0,25,0.500000,0.100000,137.180000,2702.434257,50
719,50,30,0,20,0.600000,0.220000,185.320000,2861.396219,50
720,50,26,0,24,0.520000,0.040000,203.920000,2827.276242,50
721,50,36,0,14,0.720000,0.460000,262.720000,2987.421803,50
722,50,33,0,17,0.660000,0.300000,408.740000,2981.979011,50
723,50,32,1,17,0.640000,0.300000,504.360000,2944.386286,50
724,50,34,0,16,0.680000,0.360000,482.400000,2980.087623,50
725,50,39,0,11,0.780000,0.560000,430.000000,3083.596216,50
726,50,15,0,35,0.300000,-0.740000,82.900000,2646.307705,50
727,50,25,0,25,0.500000,-0.080000,155.300000,2683.782716,50
728,50,28,0,22,0.560000,0.080000,183.120000,2764.237209,50
729,50,22,0,28,0.440000,-0.260000,203.820000,2716.322613,50
730,50,27,0,23,0.540000,0.080000,210.400000,2743.767316,50
731,50,27,0,23,0.540000,0.020000,277.960000,2755.867462,50
732,50,34,0,16,0.680000,0.360000,250.240000,2904.017486,50
733,50,34,0,16,0.680000,0.400000,393.060000,2962.109940,50
734,50,22,0,28,0.440000,-0.140000,170.380000,2788.956947,50
735,50,22,0,28,0.440000,-0.220000,101.000000,2720.659276,50
736,50,18,0,32,0.360000,-0.340000,86.360000,2589.955714,50
737,50,23,0,27,0.460000,-0.160000,97.000000,2691.629557,50
738,50,27,0,23,0.540000,0.040000,152.720000,2735.788025,50
739,50,19,0,31,0.380000,-0.320000,160.580000,2631.399343,50
740,50,26,0,24,0.520000,0.040000,185.400000,2747.667836,50
741,50,30,0,20,0.600000,0.200000,235.080000,2817.254692,50
742,50,28,1,21,0.560000,0.120000,210.100000,2787.603331,50
743,50,26,0,24,0.520000,0.000000,256.420000,2760.280727,50
744,50,30,1,19,0.600000,0.220000,178.580000,2869.393233,50
745,50,36,0,14,0.720000,0.460000,255.000000,2910.690154,50
746,50,27,0,23,0.540000,0.080000,260.280000,2799.724783,50
747,50,34,0,16,0.680000,0.400000,348.060000,2952.306877,50
748,50,17,0,33,0.340000,-0.360000,131.520000,2634.032505,50
749,50,23,0,27,0.460000,-0.140000,146.960000,2579.136037,50
750,50,24,0,26,0.480000,-0.060000,122.240000,2660.207265,50
751,50,27,0,23,0.540000,0.020000,230.320000,2724.677146,50
752,50,29,0,21,0.580000,0.220000,242.800000,2832.205676,50
753,50,29,0,21,0.580000,0.160000,211.880000,2865.600626,50
754,50,36,0,14,0.720000,0.400000,392.780000,2968.555199,50
755,50,27,1,22,0.540000,0.100000,324.340000,2868.042538,50
756,50,34,0,16,0.680000,0.360000,367.620000,3005.601574,50
757,50,22,0,28,0.440000,-0.120000,176.180000,2777.227290,50
758,50,25,0,25,0.500000,-0.040000,199.660000,2771.273589,50
759,50,25,0,25,0.500000,0.060000,166.640000,2776.782520,50
760,50,32,0,18,0.640000,0.300000,224.240000,2878.089000,50
761,50,12,0,38,0.240000,-0.700000,76.440000,2513.188681,50
762,50,17,0,33,0.340000,-0.400000,81.380000,2531.732583,50
763,50,19,0,31,0.380000,-0.360000,85.860000,2597.685835,50
764,50,25,0,25,0.500000,-0.060000,109.380000,2706.798126,50
765,50,24,0,26,0.480000,-0.080000,103.480000,2712.389712,50
766,50,20,1,29,0.400000,-0.220000,144.660000,2673.945625,50
767,50,24,0,26,0.480000,-0.060000,131.020000,2707.313268,50
768,50,24,0,26,0.480000,-0.080000,131.260000,2723.628563,50
769,50,23,1,26,0.460000,-0.040000,160.160000,2720.652289,50
770,50,31,1,18,0.620000,0.280000,188.820000,2907.296321,50
771,50,30,0,20,0.600000,0.160000,217.060000,2886.373047,50
772,50,29,1,20,0.580000,0.180000,212.920000,2884.349475,50
773,50,27,0,23,0.540000,0.080000,291.020000,2845.477170,50
774,50,32,0,18,0.640000,0.260000,285.120000,2895.682735,50
775,50,37,0,13,0.740000,0.480000,291.020000,3009.376207,50
776,50,34,0,16,0.680000,0.280000,312.820000,2982.621611,50
777,50,17,0,33,0.340000,-0.400000,99.260000,2696.690468,50
778,50,16,0,34,0.320000,-0.440000,99.520000,2530.880876,50
779,50,30,0,20,0.600000,0.220000,179.740000,2769.600612,50
780,50,26,0,24,0.520000,0.040000,250.140000,2741.555718,50
781,50,32,0,18,0.640000,0.260000,257.940000,2896.164368,50
782,50,31,0,19,0.620000,0.260000,500.820000,2941.422751,50
783,50,7,0,43,0.140000,-0.940000,46.100000,2427.362854,50
784,50,6,0,44,0.120000,-0.960000,57.640000,2305.377949,50
785,50,17,1,32,0.340000,-0.440000,58.760000,2425.704619,50
786,50,13,0,37,0.260000,-0.540000,73.420000,2436.164426,50
787,50,18,0,32,0.360000,-0.300000,94.440000,2455.831722,50
788,50,20,0,30,0.400000,-0.220000,82.700000,2513.188326,50
789,50,12,1,37,0.240000,-0.560000,62.160000,2387.490775,50
790,50,22,0,28,0.440000,-0.140000,65.020000,2567.957824,50
791,50,19,1,30,0.380000,-0.300000,71.980000,2562.511988,50
792,50,21,0,29,0.420000,-0.180000,78.120000,2610.820724,50
793,50,23,0,27,0.460000,-0.080000,97.400000,2612.607478,50
794,50,28,0,22,0.560000,0.100000,113.040000,2765.692591,50
795,50,21,0,29,0.420000,-0.180000,116.520000,2629.774115,50
796,50,23,0,27,0.460000,-0.060000,124.200000,2638.101340,50
797,50,28,0,22,0.560000,0.140000,127.980000,2712.997628,50
798,50,31,0,19,0.620000,0.240000,213.820000,2777.504672,50
799,50,30,0,20,0.600000,0.140000,254.340000,2833.936543,50
800,50,29,0,21,0.580000,0.200000,280.380000,2863.018013,50
801,50,18,0,32,0.360000,-0.360000,139.440000,2676.103777,50
802,50,26,0,24,0.520000,0.040000,156.000000,2714.438784,50
803,50,21,1,28,0.420000,-0.120000,149.100000,2630.236128,50
804,50,28,1,21,0.560000,0.160000,148.780000,2765.442262,50
805,50,30,0,20,0.600000,0.200000,191.200000,2879.090559,50
806,50,25,0,25,0.500000,-0.020000,162.080000,2772.092056,50
807,50,31,0,19,0.620000,0.280000,341.840000,2896.312260,50
808,50,28,1,21,0.560000,0.120000,308.240000,2916.128506,50
809,50,36,0,14,0.720000,0.460000,264.700000,2972.730202,50
810,50,33,0,17,0.660000,0.260000,420.360000,3009.323141,50
811,50,36,0,14,0.720000,0.460000,428.640000,3014.595192,50
812,50,41,0,9,0.820000,0.700000,459.980000,3142.589039,50
813,50,28,0,22,0.560000,0.080000,236.580000,2928.940141,50
814,50,28,0,22,0.560000,0.100000,367.760000,2918.794280,50
815,50,12,0,38,0.240000,-0.540000,75.060000,2513.598519,50
816,50,21,0,29,0.420000,-0.220000,98.860000,2609.599972,50
817,50,16,0,34,0.320000,-0.420000,127.280000,2530.531697,50
818,50,25,0,25,0.500000,0.040000,97.260000,2660.867152,50
819,50,21,0,29,0.420000,-0.220000,106.440000,2643.132265,50
820,50,26,0,24,0.520000,0.040000,180.000000,2769.202181,50
821,50,26,0,24,0.520000,0.140000,177.760000,2764.776614,50
822,50,26,0,24,0.520000,0.040000,201.600000,2780.123328,50
823,50,25,1,24,0.500000,-0.020000,218.520000,2802.645315,50
824,50,25,0,25,0.500000,0.020000,249.140000,2808.392413,50
825,50,34,0,16,0.680000,0.400000,245.940000,2975.096010,50
826,50,39,0,11,0.780000,0.600000,250.040000,3091.304493,50
827,50,14,1,35,0.280000,-0.700000,71.900000,2695.480326,50
828,50,13,0,37,0.260000,-0.700000,72.560000,2508.588564,50
829,50,21,0,29,0.420000,-0.280000,103.820000,2591.478759,50
830,50,18,0,32,0.360000,-0.320000,100.520000,2566.224544,50
831,50,22,0,28,0.440000,-0.200000,121.120000,2574.454922,50
832,50,25,0,25,0.500000,-0.080000,118.060000,2637.892969,50
