epoch,episodes,wins,draws,losses,win_rate,avg_reward,avg_steps,learner_rating,num_players
262,50,26,0,24,0.520000,0.320000,13.220000,1575.931562,54
263,50,31,0,19,0.620000,0.400000,12.980000,1688.091345,54
264,50,29,0,21,0.580000,0.360000,14.400000,1714.107572,54
265,50,30,0,20,0.600000,0.380000,13.700000,1680.689516,54
266,50,28,0,22,0.560000,0.140000,14.760000,1708.971940,55
267,50,33,0,17,0.660000,0.600000,14.100000,1773.040498,55
268,50,27,0,23,0.540000,0.240000,12.980000,1679.075029,55
269,50,31,0,19,0.620000,0.520000,11.880000,1716.075069,55
270,50,30,0,20,0.600000,0.580000,12.660000,1716.031078,55
271,50,31,0,19,0.620000,0.660000,13.160000,1795.689288,56
272,50,31,0,19,0.620000,0.420000,13.920000,1735.573013,56
273,50,32,0,18,0.640000,0.800000,14.180000,1728.857991,56
274,50,31,0,19,0.620000,0.500000,14.220000,1758.173894,56
275,50,30,0,20,0.600000,0.400000,16.160000,1687.493832,56
276,50,32,0,18,0.640000,0.620000,12.680000,1763.935764,57
277,50,28,0,22,0.560000,0.360000,14.380000,1712.763888,57
278,50,35,0,15,0.700000,0.760000,14.560000,1815.107456,57
279,50,34,0,16,0.680000,0.660000,14.220000,1804.910802,57
280,50,28,0,22,0.560000,0.400000,13.900000,1704.715281,57
281,50,36,0,14,0.720000,0.980000,13.680000,1798.906592,58
282,50,31,0,19,0.620000,0.600000,14.220000,1747.681581,58
283,50,34,0,16,0.680000,0.660000,12.620000,1776.242846,58
284,50,32,0,18,0.640000,0.720000,13.240000,1788.247338,58
285,50,35,0,15,0.700000,1.000000,14.920000,1828.854299,58
286,50,30,0,20,0.600000,0.500000,14.320000,1746.345424,59
287,50,33,0,17,0.660000,0.640000,13.100000,1751.753340,59
288,50,34,0,16,0.680000,0.700000,15.120000,1779.799854,59
289,50,37,0,13,0.740000,1.000000,13.660000,1823.977901,59
290,50,32,0,18,0.640000,0.660000,16.600000,1750.516744,59
291,50,35,0,15,0.700000,1.100000,15.800000,1846.921547,60
292,50,41,0,9,0.820000,1.400000,14.100000,1923.604327,60
293,50,34,0,16,0.680000,0.720000,14.120000,1793.373689,60
294,50,36,0,14,0.720000,1.200000,15.860000,1803.219518,60
295,50,30,0,20,0.600000,0.580000,13.420000,1771.336053,60
296,50,33,0,17,0.660000,0.760000,14.860000,1850.724471,61
297,50,35,1,14,0.700000,0.920000,13.960000,1848.736496,61
298,50,34,0,16,0.680000,0.940000,14.300000,1764.443974,61
299,50,37,0,13,0.740000,1.180000,15.380000,1839.994315,61
300,50,37,0,13,0.740000,1.160000,14.960000,1818.885263,61
301,50,29,0,21,0.580000,0.440000,14.380000,1760.092138,62
302,50,29,0,21,0.580000,0.540000,13.820000,1740.131040,62
303,50,33,0,17,0.660000,0.680000,16.640000,1821.867513,62
304,50,33,0,17,0.660000,0.560000,15.680000,1791.076781,62
305,50,30,0,20,0.600000,0.680000,13.660000,1735.698442,62
306,50,33,0,17,0.660000,0.620000,16.900000,1741.222093,63
307,50,34,1,15,0.680000,0.920000,13.940000,1830.426558,63
308,50,35,0,15,0.700000,0.820000,16.420000,1794.970659,63
309,50,36,0,14,0.720000,1.000000,15.280000,1855.085304,63
310,50,33,0,17,0.660000,0.920000,14.300000,1851.766065,63
311,50,33,0,17,0.660000,0.620000,15.180000,1756.495855,64
312,50,36,0,14,0.720000,0.860000,15.500000,1850.744975,64
313,50,34,0,16,0.680000,0.980000,14.920000,1848.068346,64
314,50,35,0,15,0.700000,0.880000,15.160000,1831.026083,64
315,50,32,1,17,0.640000,0.820000,15.760000,1804.588716,64
